,merchant_code,price,stock,daily_gmv,daily_sold,daily_view,rating,total_review,total_sold
0,1.0,4500000.0,1.0,0.0,0.0,0.0,95.0,37.0,74.0
1,2.0,4999000.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0
2,3.0,4589900.0,16.0,0.0,0.0,0.0,96.0,12.0,19.0
3,4.0,4698500.0,5.0,0.0,0.0,0.0,99.0,42.0,63.0
4,5.0,1000000.0,999999.0,0.0,0.0,3.0,100.0,18.0,82.0
5,6.0,1510000.0,80.0,0.0,0.0,50.0,94.0,47.0,169.0
6,7.0,720000.0,999999.0,0.0,0.0,1.0,98.0,24.0,24.0
7,8.0,4015000.0,999999.0,0.0,0.0,2.0,100.0,21.0,21.0
8,6.0,1510000.0,82.0,6040000.0,4.0,76.0,93.0,45.0,172.0
9,9.0,2100000.0,999952.0,0.0,0.0,17.0,96.0,37.0,87.0
10,10.0,2050000.0,999999.0,0.0,0.0,16.0,91.0,59.0,123.0
11,10.0,2050000.0,999999.0,0.0,0.0,3.0,91.0,59.0,123.0
12,9.0,2100000.0,999952.0,0.0,0.0,8.0,96.0,37.0,87.0
13,10.0,2050000.0,999999.0,0.0,0.0,4.0,91.0,59.0,123.0
14,11.0,2050000.0,9956.0,0.0,0.0,13.0,87.0,123.0,284.0
15,11.0,2050000.0,9950.0,2050000.0,1.0,46.0,88.0,124.0,284.0
16,12.0,2499000.0,999951.0,0.0,0.0,2.0,100.0,22.0,78.0
17,10.0,2050000.0,999999.0,0.0,0.0,7.0,91.0,59.0,123.0
18,11.0,2050000.0,9956.0,0.0,0.0,16.0,87.0,122.0,284.0
19,11.0,2050000.0,9956.0,0.0,0.0,9.0,87.0,123.0,284.0
20,13.0,2049900.0,84.0,20499000.0,10.0,37.0,98.0,391.0,625.0
21,5.0,1000000.0,999999.0,0.0,0.0,1.0,100.0,18.0,82.0
22,12.0,4100000.0,999959.0,0.0,0.0,1.0,98.0,29.0,45.0
23,14.0,3999000.0,9962.0,0.0,0.0,2.0,100.0,40.0,48.0
24,12.0,4100000.0,999959.0,0.0,0.0,1.0,98.0,29.0,45.0
25,15.0,3430000.0,5.0,0.0,0.0,24.0,96.0,228.0,271.0
26,16.0,3575000.0,840.0,0.0,0.0,14.0,94.0,119.0,261.0
27,11.0,3199000.0,999752.0,-108766000.0,-34.0,181.0,85.0,145.0,333.0
28,11.0,3150000.0,999749.0,0.0,0.0,199.0,84.0,154.0,345.0
29,16.0,3575000.0,840.0,0.0,0.0,14.0,94.0,119.0,261.0
30,17.0,4000000.0,9925.0,0.0,0.0,3.0,100.0,32.0,75.0
31,16.0,3575000.0,840.0,0.0,0.0,262.0,94.0,118.0,260.0
32,16.0,3575000.0,840.0,0.0,0.0,8.0,94.0,118.0,273.0
33,18.0,3990100.0,9993.0,0.0,0.0,1.0,100.0,23.0,26.0
34,15.0,3435000.0,5.0,0.0,0.0,14.0,96.0,228.0,271.0
35,12.0,4100000.0,999959.0,0.0,0.0,12.0,98.0,29.0,45.0
36,12.0,4100000.0,999959.0,0.0,0.0,2.0,98.0,29.0,45.0
37,15.0,3435000.0,5.0,0.0,0.0,15.0,96.0,227.0,271.0
38,19.0,3575000.0,9975.0,0.0,0.0,57.0,93.0,48.0,119.0
39,17.0,4000000.0,9925.0,0.0,0.0,3.0,100.0,32.0,75.0
40,16.0,3575000.0,840.0,-46475000.0,-13.0,116.0,94.0,118.0,260.0
41,15.0,3435000.0,5.0,0.0,0.0,14.0,96.0,227.0,271.0
42,11.0,3149000.0,999999.0,0.0,0.0,9.0,90.0,238.0,395.0
43,10.0,3199000.0,999999.0,0.0,0.0,2.0,94.0,56.0,91.0
44,20.0,3632000.0,999999.0,0.0,0.0,2.0,100.0,30.0,60.0
45,13.0,2799900.0,999999.0,0.0,0.0,4.0,96.0,120.0,183.0
46,13.0,2799900.0,999999.0,0.0,0.0,4.0,95.0,42.0,67.0
47,11.0,2050000.0,9955.0,0.0,0.0,18.0,87.0,122.0,284.0
48,10.0,2050000.0,999999.0,0.0,0.0,2.0,91.0,59.0,124.0
49,21.0,1750000.0,21.0,0.0,0.0,41.0,100.0,24.0,36.0
50,21.0,2000000.0,16.0,0.0,0.0,1.0,100.0,32.0,57.0
51,11.0,3149000.0,999999.0,0.0,0.0,8.0,90.0,238.0,395.0
52,10.0,3199000.0,999999.0,0.0,0.0,2.0,94.0,56.0,91.0
53,10.0,3199000.0,999999.0,0.0,0.0,2.0,94.0,56.0,91.0
54,10.0,3199000.0,999999.0,0.0,0.0,3.0,94.0,56.0,91.0
55,20.0,2899000.0,999999.0,0.0,0.0,3.0,97.0,31.0,61.0
56,22.0,2500000.0,999998.0,0.0,0.0,1.0,100.0,18.0,23.0
57,23.0,3400000.0,999999.0,0.0,0.0,1.0,100.0,24.0,36.0
58,23.0,3400000.0,999999.0,0.0,0.0,1.0,100.0,24.0,36.0
59,20.0,2899000.0,999999.0,0.0,0.0,3.0,97.0,31.0,61.0
60,22.0,2500000.0,999998.0,0.0,0.0,1.0,100.0,18.0,23.0
61,22.0,2500000.0,999998.0,0.0,0.0,1.0,100.0,18.0,23.0
62,10.0,2850000.0,999998.0,0.0,0.0,2.0,94.0,98.0,188.0
63,13.0,2499900.0,999999.0,0.0,0.0,3.0,96.0,216.0,383.0
64,22.0,2500000.0,999998.0,0.0,0.0,1.0,100.0,18.0,23.0
65,23.0,3400000.0,999999.0,0.0,0.0,1.0,100.0,24.0,36.0
66,20.0,2899000.0,999999.0,0.0,0.0,2.0,97.0,31.0,61.0
67,11.0,2799000.0,999999.0,0.0,0.0,2.0,92.0,136.0,283.0
68,10.0,2850000.0,999998.0,0.0,0.0,1.0,94.0,98.0,188.0
69,13.0,2499900.0,999999.0,0.0,0.0,3.0,96.0,216.0,383.0
70,24.0,3689000.0,121.0,0.0,0.0,1.0,95.0,35.0,42.0
71,13.0,2499900.0,999999.0,0.0,0.0,4.0,97.0,65.0,116.0
72,20.0,2899000.0,999999.0,0.0,0.0,1.0,97.0,31.0,61.0
73,22.0,3500000.0,999999.0,0.0,0.0,2.0,100.0,26.0,26.0
74,25.0,3299000.0,999999.0,0.0,0.0,3.0,98.0,55.0,90.0
75,25.0,3299000.0,999999.0,0.0,0.0,6.0,98.0,55.0,90.0
76,26.0,4250000.0,999986.0,0.0,0.0,2.0,100.0,18.0,44.0
77,25.0,3299000.0,999999.0,0.0,0.0,1.0,98.0,55.0,90.0
78,26.0,4250000.0,999986.0,0.0,0.0,2.0,100.0,18.0,44.0
79,13.0,2599900.0,999986.0,0.0,0.0,12.0,97.0,168.0,311.0
80,10.0,2799000.0,9998.0,0.0,0.0,4.0,91.0,95.0,214.0
81,13.0,2599900.0,999986.0,0.0,0.0,8.0,97.0,168.0,311.0
82,25.0,3299000.0,999999.0,0.0,0.0,2.0,98.0,55.0,90.0
83,27.0,2475000.0,50.0,0.0,0.0,31.0,88.0,45.0,81.0
84,13.0,2599900.0,9952.0,0.0,0.0,68.0,99.0,646.0,887.0
85,28.0,3199000.0,999999.0,0.0,0.0,1.0,93.0,66.0,110.0
86,28.0,3199000.0,999999.0,0.0,0.0,5.0,93.0,66.0,110.0
87,13.0,2649900.0,999999.0,0.0,0.0,4.0,96.0,53.0,86.0
88,29.0,4690000.0,999999.0,0.0,0.0,28.0,100.0,20.0,60.0
89,29.0,4690000.0,999999.0,0.0,0.0,1.0,100.0,20.0,60.0
90,30.0,3700000.0,999999.0,0.0,0.0,1.0,100.0,31.0,41.0
91,29.0,4690000.0,999999.0,0.0,0.0,1.0,100.0,20.0,60.0
92,31.0,1295000.0,999999.0,0.0,0.0,2.0,98.0,53.0,69.0
93,31.0,1295000.0,999999.0,0.0,0.0,1.0,98.0,53.0,69.0
94,31.0,1295000.0,999999.0,0.0,0.0,3.0,98.0,53.0,69.0
95,31.0,1295000.0,999999.0,0.0,0.0,1.0,98.0,53.0,69.0
96,21.0,1750000.0,21.0,0.0,0.0,2.0,100.0,24.0,36.0
97,19.0,1615000.0,999902.0,0.0,0.0,3.0,97.0,52.0,216.0
98,32.0,1625000.0,126.0,0.0,0.0,5.0,99.0,195.0,329.0
99,32.0,1625000.0,126.0,0.0,0.0,1.0,99.0,195.0,329.0
100,32.0,1625000.0,126.0,0.0,0.0,0.0,99.0,195.0,329.0
101,28.0,1575000.0,999.0,3150000.0,2.0,9.0,99.0,138.0,253.0
102,33.0,1699000.0,999955.0,0.0,0.0,1.0,98.0,29.0,68.0
103,19.0,1615000.0,999902.0,0.0,0.0,5.0,97.0,52.0,216.0
104,28.0,1575000.0,999.0,0.0,0.0,12.0,99.0,138.0,253.0
105,10.0,1520000.0,999999.0,0.0,0.0,4.0,90.0,286.0,547.0
106,11.0,1550000.0,999999.0,0.0,0.0,2.0,92.0,77.0,145.0
107,28.0,1799000.0,999999.0,0.0,0.0,4.0,94.0,224.0,368.0
108,28.0,1799000.0,999999.0,0.0,0.0,3.0,94.0,224.0,368.0
109,10.0,1520000.0,999999.0,0.0,0.0,4.0,90.0,286.0,547.0
110,28.0,1799000.0,999999.0,0.0,0.0,1.0,90.0,57.0,81.0
111,28.0,1799000.0,999999.0,0.0,0.0,5.0,94.0,224.0,368.0
112,10.0,1520000.0,999999.0,0.0,0.0,3.0,90.0,286.0,547.0
113,28.0,1799000.0,999999.0,0.0,0.0,2.0,90.0,57.0,81.0
114,10.0,2350000.0,999999.0,0.0,0.0,2.0,95.0,121.0,175.0
115,34.0,1250000.0,20.0,0.0,0.0,29.0,92.0,27.0,83.0
116,13.0,1449900.0,9974.0,4349700.0,3.0,84.0,97.0,1021.0,2617.0
117,10.0,1750000.0,9998.0,0.0,0.0,3.0,90.0,87.0,186.0
118,35.0,3400000.0,999998.0,0.0,0.0,2.0,100.0,21.0,34.0
119,35.0,3400000.0,999998.0,0.0,0.0,1.0,100.0,21.0,34.0
120,36.0,1999000.0,999999.0,0.0,0.0,1.0,100.0,18.0,22.0
121,10.0,1750000.0,9998.0,0.0,0.0,1.0,90.0,87.0,186.0
122,35.0,3400000.0,999998.0,0.0,0.0,4.0,100.0,21.0,34.0
123,31.0,2099000.0,999999.0,0.0,0.0,35.0,96.0,46.0,63.0
124,37.0,1980000.0,999999.0,0.0,0.0,14.0,100.0,20.0,30.0
125,38.0,1700000.0,999999.0,0.0,0.0,1.0,100.0,25.0,42.0
126,39.0,1800000.0,999999.0,0.0,0.0,2.0,97.0,65.0,111.0
127,39.0,1800000.0,999999.0,0.0,0.0,1.0,97.0,65.0,111.0
128,31.0,2099000.0,999999.0,0.0,0.0,1.0,96.0,46.0,63.0
129,22.0,2000000.0,999997.0,0.0,0.0,3.0,99.0,87.0,97.0
130,39.0,1800000.0,999999.0,0.0,0.0,1.0,97.0,65.0,111.0
131,35.0,3400000.0,999998.0,0.0,0.0,2.0,100.0,21.0,34.0
132,10.0,1750000.0,9998.0,0.0,0.0,3.0,90.0,87.0,185.0
133,39.0,1800000.0,999999.0,0.0,0.0,2.0,97.0,65.0,111.0
134,38.0,1700000.0,999999.0,0.0,0.0,2.0,100.0,25.0,42.0
135,38.0,1700000.0,999999.0,0.0,0.0,2.0,100.0,25.0,42.0
136,39.0,1800000.0,999999.0,0.0,0.0,2.0,97.0,65.0,111.0
137,38.0,1700000.0,999999.0,0.0,0.0,1.0,100.0,25.0,42.0
138,35.0,3400000.0,999998.0,0.0,0.0,2.0,100.0,21.0,34.0
139,13.0,1449900.0,9980.0,0.0,0.0,47.0,97.0,1020.0,2621.0
140,22.0,2000000.0,999997.0,0.0,0.0,2.0,99.0,87.0,97.0
141,10.0,1750000.0,9998.0,-1750000.0,-1.0,5.0,90.0,87.0,185.0
142,38.0,1700000.0,999999.0,0.0,0.0,2.0,100.0,25.0,42.0
143,11.0,1499000.0,9939.0,0.0,0.0,16.0,91.0,299.0,859.0
144,40.0,2550000.0,999999.0,0.0,0.0,2.0,91.0,108.0,173.0
145,10.0,2550000.0,999999.0,0.0,0.0,1.0,90.0,140.0,236.0
146,13.0,2399900.0,999999.0,0.0,0.0,1.0,99.0,20.0,30.0
147,13.0,2399900.0,999999.0,0.0,0.0,0.0,99.0,20.0,30.0
148,40.0,2550000.0,999999.0,0.0,0.0,2.0,91.0,108.0,173.0
149,10.0,2199000.0,999999.0,0.0,0.0,7.0,97.0,113.0,246.0
150,13.0,1499900.0,10000.0,0.0,0.0,9.0,96.0,61.0,120.0
151,10.0,2199000.0,999999.0,0.0,0.0,7.0,97.0,113.0,246.0
152,10.0,2199000.0,999999.0,0.0,0.0,3.0,97.0,113.0,246.0
153,13.0,1499900.0,10000.0,0.0,0.0,13.0,96.0,61.0,120.0
154,10.0,2199000.0,999999.0,0.0,0.0,1.0,97.0,113.0,246.0
155,15.0,3585000.0,10.0,0.0,0.0,16.0,100.0,19.0,20.0
156,13.0,2749900.0,9999.0,0.0,0.0,9.0,100.0,151.0,163.0
157,11.0,2650000.0,9701.0,7950000.0,3.0,160.0,87.0,127.0,392.0
158,10.0,2499000.0,999984.0,2499000.0,1.0,25.0,98.0,30.0,65.0
159,10.0,2499000.0,999982.0,0.0,0.0,15.0,98.0,30.0,65.0
160,13.0,2779900.0,7.0,22239200.0,8.0,32.0,99.0,283.0,394.0
161,13.0,2749900.0,9999.0,0.0,0.0,8.0,100.0,151.0,163.0
162,11.0,2899000.0,999998.0,0.0,0.0,5.0,91.0,60.0,116.0
163,10.0,2750000.0,999999.0,0.0,0.0,4.0,95.0,94.0,186.0
164,11.0,3100000.0,999999.0,0.0,0.0,2.0,93.0,154.0,268.0
165,10.0,2950000.0,999999.0,0.0,0.0,1.0,96.0,57.0,81.0
166,20.0,2495000.0,999999.0,0.0,0.0,1.0,100.0,30.0,60.0
167,41.0,3499000.0,999999.0,0.0,0.0,1.0,95.0,33.0,38.0
168,10.0,2950000.0,999999.0,0.0,0.0,3.0,96.0,57.0,81.0
169,41.0,3499000.0,999999.0,0.0,0.0,4.0,95.0,33.0,38.0
170,11.0,3100000.0,999999.0,0.0,0.0,89.0,93.0,154.0,268.0
171,11.0,2899000.0,999998.0,0.0,0.0,2.0,91.0,60.0,116.0
172,10.0,2750000.0,999999.0,0.0,0.0,4.0,95.0,94.0,186.0
173,20.0,2495000.0,999999.0,0.0,0.0,2.0,100.0,30.0,60.0
174,11.0,3100000.0,999999.0,0.0,0.0,6.0,93.0,154.0,268.0
175,41.0,3499000.0,999999.0,0.0,0.0,2.0,95.0,33.0,38.0
176,10.0,2950000.0,999999.0,0.0,0.0,1.0,96.0,57.0,81.0
177,42.0,2150000.0,999999.0,0.0,0.0,0.0,100.0,17.0,28.0
178,42.0,2150000.0,999999.0,0.0,0.0,1.0,100.0,17.0,28.0
179,43.0,1763000.0,1.0,0.0,0.0,4.0,100.0,19.0,26.0
180,13.0,2599900.0,9999.0,2599900.0,1.0,115.0,100.0,49.0,72.0
181,13.0,2099900.0,999996.0,0.0,0.0,11.0,99.0,42.0,50.0
182,44.0,2010000.0,17.0,4020000.0,2.0,53.0,99.0,133.0,211.0
183,15.0,4185000.0,1.0,0.0,0.0,119.0,100.0,59.0,76.0
184,45.0,2882900.0,999917.0,0.0,0.0,2.0,99.0,23.0,93.0
185,46.0,3499000.0,999958.0,0.0,0.0,1.0,99.0,36.0,56.0
186,43.0,1763000.0,1.0,0.0,0.0,6.0,100.0,19.0,26.0
187,47.0,1935000.0,55.0,0.0,0.0,39.0,98.0,177.0,200.0
188,13.0,1479900.0,81.0,-2959800.0,-2.0,9.0,99.0,83.0,126.0
189,47.0,1930000.0,40.0,0.0,0.0,54.0,100.0,149.0,173.0
190,13.0,2299900.0,9987.0,0.0,0.0,68.0,99.0,38.0,50.0
191,46.0,3499000.0,999958.0,0.0,0.0,1.0,99.0,36.0,56.0
192,43.0,1763000.0,1.0,1763000.0,1.0,7.0,100.0,18.0,26.0
193,48.0,2804000.0,2904.0,0.0,0.0,3.0,100.0,18.0,116.0
194,49.0,4185000.0,15.0,12555000.0,3.0,124.0,100.0,25.0,30.0
195,13.0,2739900.0,50.0,0.0,0.0,10.0,100.0,36.0,40.0
196,13.0,3129900.0,9985.0,0.0,0.0,49.0,93.0,42.0,71.0
197,11.0,3149000.0,999999.0,0.0,0.0,4.0,90.0,238.0,395.0
198,32.0,1553000.0,126.0,0.0,0.0,15.0,99.0,195.0,329.0
199,28.0,2049000.0,999971.0,0.0,0.0,6.0,97.0,93.0,210.0
200,50.0,1670000.0,53.0,0.0,0.0,4.0,92.0,42.0,215.0
201,51.0,2750000.0,999999.0,0.0,0.0,2.0,97.0,39.0,80.0
202,15.0,3200000.0,4.0,0.0,0.0,117.0,100.0,39.0,39.0
203,44.0,1625000.0,1.0,0.0,0.0,3.0,100.0,36.0,42.0
204,13.0,2739900.0,50.0,0.0,0.0,22.0,100.0,36.0,41.0
205,52.0,1763000.0,8.0,0.0,0.0,13.0,100.0,22.0,34.0
206,13.0,1899900.0,9982.0,-7599600.0,-4.0,43.0,98.0,42.0,57.0
207,16.0,2872000.0,999960.0,0.0,0.0,15.0,96.0,20.0,41.0
208,13.0,1679900.0,21.0,0.0,0.0,42.0,98.0,66.0,108.0
209,47.0,3200000.0,17.0,0.0,0.0,26.0,97.0,30.0,29.0
210,47.0,2835000.0,959.0,0.0,0.0,84.0,97.0,349.0,402.0
211,51.0,3299000.0,999998.0,0.0,0.0,221.0,97.0,138.0,248.0
212,44.0,1625000.0,1.0,0.0,0.0,2.0,100.0,36.0,42.0
213,47.0,3200000.0,17.0,0.0,0.0,34.0,97.0,30.0,29.0
214,15.0,1635000.0,3.0,0.0,0.0,33.0,97.0,184.0,298.0
215,13.0,1689900.0,21.0,0.0,0.0,48.0,98.0,66.0,103.0
216,16.0,2872000.0,999960.0,0.0,0.0,13.0,96.0,20.0,41.0
217,53.0,1999000.0,999989.0,0.0,0.0,1.0,100.0,19.0,32.0
218,53.0,1999000.0,999989.0,0.0,0.0,1.0,100.0,19.0,32.0
219,13.0,1999900.0,999996.0,0.0,0.0,4.0,99.0,42.0,50.0
220,13.0,1599900.0,80.0,1599900.0,1.0,9.0,98.0,113.0,176.0
221,15.0,3573000.0,2.0,0.0,0.0,48.0,100.0,63.0,65.0
222,43.0,2050000.0,1.0,0.0,0.0,2.0,100.0,22.0,25.0
223,48.0,2804000.0,2904.0,0.0,0.0,2.0,100.0,18.0,116.0
224,46.0,3499000.0,999958.0,0.0,0.0,1.0,99.0,36.0,56.0
225,47.0,1935000.0,55.0,0.0,0.0,271.0,98.0,177.0,204.0
226,47.0,4185000.0,10.0,0.0,0.0,89.0,100.0,54.0,62.0
227,13.0,2819900.0,9982.0,0.0,0.0,5.0,98.0,53.0,76.0
228,48.0,2804000.0,2904.0,0.0,0.0,2.0,100.0,18.0,116.0
229,47.0,1778000.0,16.0,1778000.0,1.0,43.0,99.0,79.0,91.0
230,43.0,2030000.0,2.0,0.0,0.0,3.0,100.0,22.0,25.0
231,51.0,2750000.0,999999.0,0.0,0.0,3.0,97.0,39.0,80.0
232,48.0,2364000.0,2904.0,0.0,0.0,4.0,100.0,18.0,108.0
233,13.0,1999900.0,999996.0,0.0,0.0,5.0,99.0,42.0,50.0
234,46.0,3499000.0,999958.0,0.0,0.0,2.0,99.0,36.0,56.0
235,49.0,1778000.0,25.0,0.0,0.0,0.0,100.0,26.0,56.0
236,13.0,2599900.0,9999.0,0.0,0.0,16.0,100.0,49.0,72.0
237,47.0,4185000.0,11.0,4185000.0,1.0,111.0,100.0,50.0,56.0
238,47.0,1778000.0,19.0,0.0,0.0,36.0,100.0,78.0,96.0
239,53.0,1999000.0,999989.0,0.0,0.0,21.0,100.0,19.0,32.0
240,32.0,2835000.0,200.0,0.0,0.0,2.0,93.0,47.0,142.0
241,48.0,2364000.0,2904.0,0.0,0.0,1.0,100.0,18.0,108.0
242,15.0,1915000.0,5.0,0.0,0.0,99.0,100.0,172.0,192.0
243,43.0,1425000.0,3.0,0.0,0.0,1.0,100.0,18.0,18.0
244,43.0,2050000.0,1.0,0.0,0.0,3.0,100.0,22.0,25.0
245,13.0,3129900.0,9986.0,0.0,0.0,36.0,93.0,42.0,76.0
246,54.0,2772000.0,999999.0,0.0,0.0,46.0,99.0,41.0,83.0
247,54.0,2830000.0,98.0,2830000.0,1.0,27.0,99.0,41.0,84.0
248,55.0,2999000.0,7.0,0.0,0.0,1.0,97.0,34.0,183.0
249,52.0,1763000.0,6.0,0.0,0.0,17.0,100.0,25.0,37.0
250,47.0,7152000.0,32.0,0.0,0.0,102.0,98.0,71.0,74.0
251,44.0,1763000.0,4.0,1763000.0,1.0,20.0,100.0,43.0,72.0
252,47.0,1900000.0,36.0,0.0,0.0,27.0,100.0,150.0,178.0
253,43.0,2030000.0,2.0,0.0,0.0,2.0,100.0,22.0,25.0
254,48.0,3574000.0,2934.0,0.0,0.0,2.0,100.0,17.0,84.0
255,50.0,1670000.0,53.0,0.0,0.0,5.0,92.0,42.0,215.0
256,48.0,2804000.0,2904.0,0.0,0.0,2.0,100.0,18.0,116.0
257,13.0,1599900.0,80.0,1599900.0,1.0,18.0,98.0,113.0,175.0
258,15.0,1685000.0,4.0,1685000.0,1.0,146.0,97.0,183.0,299.0
259,47.0,3345000.0,18.0,0.0,0.0,96.0,97.0,148.0,191.0
260,56.0,3300000.0,999974.0,0.0,0.0,2.0,100.0,19.0,35.0
261,17.0,3000000.0,999973.0,0.0,0.0,2.0,100.0,25.0,95.0
262,44.0,1625000.0,1.0,0.0,0.0,1.0,100.0,36.0,42.0
263,32.0,2835000.0,200.0,0.0,0.0,7.0,93.0,47.0,142.0
264,44.0,2820000.0,5.0,0.0,0.0,2.0,100.0,17.0,18.0
265,57.0,3495000.0,999999.0,0.0,0.0,2.0,100.0,21.0,32.0
266,47.0,3200000.0,17.0,0.0,0.0,32.0,97.0,30.0,29.0
267,47.0,1915000.0,38.0,0.0,0.0,48.0,100.0,149.0,176.0
268,13.0,1599900.0,80.0,0.0,0.0,27.0,98.0,113.0,176.0
269,13.0,2739900.0,50.0,0.0,0.0,13.0,100.0,36.0,41.0
270,44.0,1763000.0,3.0,0.0,0.0,12.0,100.0,43.0,69.0
271,51.0,2750000.0,999999.0,0.0,0.0,1.0,97.0,39.0,80.0
272,12.0,2999000.0,999957.0,0.0,0.0,1.0,98.0,24.0,56.0
273,54.0,2780000.0,97.0,0.0,0.0,14.0,99.0,41.0,83.0
274,17.0,3000000.0,999973.0,0.0,0.0,1.0,100.0,25.0,95.0
275,15.0,1900000.0,5.0,0.0,0.0,179.0,100.0,172.0,182.0
276,47.0,7110000.0,32.0,0.0,0.0,53.0,98.0,72.0,75.0
277,44.0,1625000.0,1.0,0.0,0.0,2.0,100.0,36.0,42.0
278,15.0,2782000.0,2.0,0.0,0.0,26.0,98.0,285.0,320.0
279,15.0,3535000.0,5.0,0.0,0.0,41.0,99.0,65.0,67.0
280,17.0,3000000.0,999973.0,0.0,0.0,1.0,100.0,25.0,95.0
281,12.0,2999000.0,999957.0,0.0,0.0,2.0,98.0,24.0,56.0
282,12.0,2999000.0,999957.0,0.0,0.0,2.0,98.0,24.0,56.0
283,32.0,2835000.0,200.0,0.0,0.0,75.0,93.0,47.0,142.0
284,13.0,1899900.0,9982.0,0.0,0.0,33.0,98.0,42.0,57.0
285,13.0,1999900.0,999996.0,0.0,0.0,3.0,99.0,42.0,50.0
286,47.0,1900000.0,38.0,0.0,0.0,17.0,100.0,149.0,176.0
287,46.0,3499000.0,999958.0,0.0,0.0,2.0,99.0,36.0,56.0
288,48.0,3574000.0,2934.0,0.0,0.0,2.0,100.0,17.0,84.0
289,17.0,3000000.0,999973.0,0.0,0.0,3.0,100.0,25.0,95.0
290,47.0,1915000.0,38.0,0.0,0.0,41.0,100.0,149.0,176.0
291,58.0,3099000.0,9.0,0.0,0.0,2.0,97.0,26.0,38.0
292,15.0,3200000.0,4.0,3200000.0,1.0,52.0,100.0,70.0,74.0
293,17.0,3000000.0,999973.0,0.0,0.0,2.0,100.0,25.0,95.0
294,15.0,3825000.0,2.0,19125000.0,5.0,510.0,100.0,62.0,74.0
295,43.0,1763000.0,1.0,1763000.0,1.0,11.0,100.0,20.0,27.0
296,32.0,1818000.0,17.0,0.0,0.0,20.0,100.0,19.0,27.0
297,17.0,3000000.0,999973.0,0.0,0.0,2.0,100.0,25.0,95.0
298,48.0,2804000.0,2904.0,0.0,0.0,1.0,100.0,18.0,116.0
299,17.0,3000000.0,999973.0,0.0,0.0,4.0,100.0,25.0,95.0
300,54.0,2830000.0,98.0,5660000.0,2.0,19.0,99.0,41.0,84.0
301,47.0,1935000.0,55.0,0.0,0.0,23.0,98.0,177.0,200.0
302,17.0,3000000.0,9965.0,0.0,0.0,1.0,100.0,17.0,35.0
303,32.0,3200000.0,8.0,0.0,0.0,3.0,100.0,19.0,27.0
304,48.0,3574000.0,2934.0,0.0,0.0,3.0,100.0,17.0,84.0
305,44.0,2030000.0,3.0,0.0,0.0,25.0,99.0,142.0,223.0
306,17.0,3000000.0,9965.0,0.0,0.0,1.0,100.0,17.0,35.0
307,15.0,1915000.0,5.0,0.0,0.0,198.0,100.0,172.0,192.0
308,59.0,2000000.0,999999.0,0.0,0.0,1.0,100.0,17.0,23.0
309,47.0,3200000.0,17.0,0.0,0.0,65.0,100.0,29.0,29.0
310,52.0,1763000.0,9.0,0.0,0.0,22.0,100.0,21.0,34.0
311,13.0,1479900.0,82.0,1479900.0,1.0,9.0,99.0,84.0,127.0
312,44.0,2050000.0,3.0,43050000.0,21.0,671.0,99.0,133.0,203.0
313,48.0,2364000.0,2904.0,0.0,0.0,2.0,100.0,18.0,108.0
314,15.0,7152000.0,1.0,14304000.0,2.0,41.0,100.0,56.0,60.0
315,13.0,2599900.0,9999.0,0.0,0.0,7.0,100.0,49.0,72.0
316,44.0,2050000.0,3.0,2050000.0,1.0,13.0,99.0,136.0,217.0
317,44.0,1763000.0,1.0,0.0,0.0,28.0,99.0,46.0,73.0
318,47.0,3200000.0,17.0,0.0,0.0,21.0,97.0,30.0,29.0
319,53.0,1499000.0,999999.0,0.0,0.0,2.0,100.0,18.0,27.0
320,60.0,6000000.0,2.0,0.0,0.0,6.0,100.0,27.0,52.0
321,61.0,4299000.0,8.0,0.0,0.0,1.0,100.0,18.0,22.0
322,62.0,4500000.0,999999.0,0.0,0.0,2.0,100.0,43.0,55.0
323,63.0,4099000.0,999999.0,0.0,0.0,2.0,100.0,23.0,70.0
324,12.0,3740000.0,999989.0,0.0,0.0,1.0,100.0,24.0,40.0
325,64.0,4099000.0,9982.0,0.0,0.0,2.0,97.0,27.0,42.0
326,62.0,4500000.0,999999.0,0.0,0.0,3.0,100.0,43.0,55.0
327,12.0,3740000.0,999989.0,3740000.0,1.0,17.0,100.0,24.0,40.0
328,12.0,3740000.0,999989.0,0.0,0.0,1.0,100.0,24.0,40.0
329,65.0,4099000.0,999995.0,0.0,0.0,1.0,100.0,30.0,61.0
330,28.0,2849000.0,9998.0,0.0,0.0,56.0,99.0,101.0,118.0
331,63.0,4099000.0,999999.0,0.0,0.0,1.0,100.0,23.0,70.0
332,66.0,4010000.0,999985.0,0.0,0.0,1.0,99.0,23.0,44.0
333,13.0,2879900.0,15.0,0.0,0.0,99.0,98.0,562.0,877.0
334,61.0,4299000.0,8.0,0.0,0.0,2.0,100.0,18.0,22.0
335,61.0,4299000.0,8.0,0.0,0.0,0.0,100.0,18.0,22.0
336,67.0,4100000.0,999999.0,0.0,0.0,1.0,100.0,20.0,34.0
337,12.0,3740000.0,999989.0,0.0,0.0,2.0,100.0,24.0,40.0
338,46.0,3650000.0,999996.0,0.0,0.0,1.0,100.0,42.0,48.0
339,12.0,3740000.0,999989.0,0.0,0.0,3.0,100.0,24.0,40.0
340,28.0,2849000.0,9998.0,0.0,0.0,31.0,99.0,101.0,118.0
